respondent_id;question;charachteristic;response
118801275003;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118801275003;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118801200761;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Very valuable (2)
118801200761;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118801200761;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118801200761;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118801200761;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Valuable (1)
118801200761;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118801200761;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118801135035;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Valuable (1)
118801135035;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Valuable (1)
118801135035;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118801135035;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118801135035;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Very valuable (2)
118801135035;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Valuable (1)
118801135035;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Valuable (1)
118801110180;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Valuable (1)
118801110180;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118801110180;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118801110180;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118801110180;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Very valuable (2)
118801110180;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118801110180;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118801082106;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;NA
118801082106;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;NA
118801082106;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;NA
118801082106;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;NA
118801082106;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;NA
118801082106;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);NA
118801082106;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;NA
118801074734;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;NA
118801074734;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;NA
118801074734;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;NA
118801074734;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;NA
118801074734;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;NA
118801074734;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);NA
118801074734;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;NA
118801061185;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;NA
118801061185;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;NA
118801061185;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;NA
118801061185;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;NA
118801061185;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;NA
118801061185;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);NA
118801061185;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;NA
118801056273;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;NA
118801056273;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;NA
118801056273;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;NA
118801056273;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;NA
118801056273;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;NA
118801056273;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);NA
118801056273;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;NA
118801047535;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Very valuable (2)
118801047535;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118801047535;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118801047535;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118801047535;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Very valuable (2)
118801047535;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118801047535;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118801044997;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Very valuable (2)
118801044997;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118801044997;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118801044997;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118801044997;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Very valuable (2)
118801044997;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118801044997;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118801041617;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;NA
118801041617;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;NA
118801041617;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;NA
118801041617;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;NA
118801041617;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;NA
118801041617;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);NA
118801041617;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;NA
118801041047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Valuable (1)
118801041047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Valuable (1)
118801041047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Valuable (1)
118801041047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Valuable (1)
118801041047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Valuable (1)
118801041047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118801041047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118797829762;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Very valuable (2)
118797829762;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118797829762;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118797829762;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118797829762;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Very valuable (2)
118797829762;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118797829762;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118796453735;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Valuable (1)
118796453735;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118796453735;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Valuable (1)
118796453735;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Valuable (1)
118796453735;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Valuable (1)
118796453735;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118796453735;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118792325136;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Very valuable (2)
118792325136;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118792325136;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118792325136;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118792325136;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Very valuable (2)
118792325136;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118792325136;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118790874163;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Valuable (1)
118790874163;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118790874163;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118790874163;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118790874163;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Valuable (1)
118790874163;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Valuable (1)
118790874163;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Valuable (1)
118790522326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Valuable (1)
118790522326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Valuable (1)
118790522326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Valuable (1)
118790522326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Valuable (1)
118790522326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Valuable (1)
118790522326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Valuable (1)
118790522326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Valuable (1)
118790091455;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;NA
118790091455;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;NA
118790091455;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;NA
118790091455;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;NA
118790091455;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;NA
118790091455;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);NA
118790091455;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;NA
118789445873;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;NA
118789445873;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;NA
118789445873;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;NA
118789445873;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;NA
118789445873;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;NA
118789445873;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);NA
118789445873;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;NA
118789329246;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Neutral (0)
118789329246;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Neutral (0)
118789329246;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Neutral (0)
118789329246;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Neutral (0)
118789329246;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Neutral (0)
118789329246;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Neutral (0)
118789329246;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Neutral (0)
118789159326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Not valuable (-1)
118789159326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Valuable (1)
118789159326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Neutral (0)
118789159326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Not valuable (-1)
118789159326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Valuable (1)
118789159326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118789159326;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Valuable (1)
118789097299;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Very valuable (2)
118789097299;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118789097299;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118789097299;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118789097299;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Very valuable (2)
118789097299;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118789097299;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118788875558;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Valuable (1)
118788875558;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Valuable (1)
118788875558;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Valuable (1)
118788875558;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Valuable (1)
118788875558;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Valuable (1)
118788875558;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Valuable (1)
118788875558;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Valuable (1)
118788836377;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Very valuable (2)
118788836377;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
118788836377;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Very valuable (2)
118788836377;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Very valuable (2)
118788836377;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Very valuable (2)
118788836377;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118788836377;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118788834047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Valuable (1)
118788834047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Valuable (1)
118788834047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Adaptive management;Neutral (0)
118788834047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Policy making;Valuable (1)
118788834047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Outreach and communication;Valuable (1)
118788834047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;National level species status reporting (e.g. to EU or CBD);Very valuable (2)
118788834047;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;IUCN Red List Assessments;Very valuable (2)
118788729742;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Fundamental research;Very valuable (2)
118788729742;How valuable do you think data from structured citizen science (e.g. targeted camera trapping, hunter-owned camera traps) are for the following purposes?;Monitoring;Very valuable (2)
